"","Within Variation (SD)","Total Variation (SD)","Rs","Average Expression","subject","response","time:response","time","Residuals","repeatability","gen.variance","res.variance","Symbol"
"SLC30A5",0.37211552499663,0.582085647778363,0.639279677169291,3.04551716116747,0.133261998632619,0.0437020191582371,1.80871406347858e-08,1.42490486252833e-08,0.823035949872954,0.121057500031804,0.0391821844843829,0.284483713738273,"SLC30A5"
"SLC30A6",0.225124596352942,0.292619000856244,0.769343739450262,2.85219427650045,0,0.110267048006952,1.90800987207847e-12,0,0.88973295199114,0,0,0.0915683293072174,"SLC30A6"
"SLC30A7",0.370782031671613,0.508499886809767,0.729168366187513,3.19951444712786,0.0643984845198744,0.157405747221879,3.54676724090953e-07,0,0.778195413581523,0.056029743816247,0.0120620557728827,0.203217453846882,"SLC30A7"
"SLC30A9",0.384481676444579,0.587664879052622,0.65425328303506,2.56215522046606,0.131101711951379,0.100248780757729,3.39529200190078e-10,1.79505853639986e-10,0.768649506771857,0.148366897014389,0.0455116730386843,0.261239185505391,"SLC30A9"
"SLC31A1",0.205844970387038,0.314246723329323,0.655042535388084,3.42563601366065,0.320024892759988,0,2.10046204202996e-11,0,0.679975107219007,0.334741370072352,0.0342032697318264,0.0679749274967789,"SLC31A1"
"SLC31A2",0.257058642991194,0.408927152414331,0.628617203512909,4.98210694423208,0.419270939713867,4.00607780492984e-10,3.57143241677656e-11,0,0.580729059849811,0.427275655202811,0.0729372771452144,0.0977658187533663,"SLC31A2"
"SLC33A1",0.457659920397879,0.774251857124502,0.591099544917573,1.86481083086815,0.129489890713085,0.144773336463206,4.42904806043079e-08,0,0.725736728533228,0.130099500789257,0.0664240711228705,0.444139541495967,"SLC33A1"
"SLC35A1",0.259697795001913,0.35240015542462,0.736940069419077,2.87471321752062,0,0.0622852822850575,0,0,0.937714717714943,0,0,0.128544917210748,"SLC35A1"
"SLC35A2",0.192077748899827,0.229305697555736,0.837649264485199,2.7735121798382,0,0,0,0,1,0,0,0.068872210493332,"SLC35A2"
"SLC35A3",0.661110912746903,0.950901655483634,0.695246357953451,1.17385768880386,0.0782333531136009,0.146203680999713,2.88517141119803e-11,4.35754844204823e-09,0.775562961500286,0.091502678791393,0.070378937964514,0.69876726512057,"SLC35A3"
"SLC35A4",0.182925199820456,0.293561870628292,0.623123157748494,5.55066708283089,0.31164160937844,0.0209522874489057,3.40780252864056e-10,1.87345939133835e-08,0.66740608409728,0.311812344717551,0.0259145345045279,0.0571948578705627,"SLC35A4"
"SLC35A5",0.389799499206545,0.571201560757152,0.682420227791131,2.59110540123086,0.0441200692410777,0.0987309972409147,8.38362684119236e-14,0,0.857148933517924,0.0225467049471464,0.00661253335645641,0.286669051334406,"SLC35A5"
"SLC35B1",0.194232488313758,0.334771952479576,0.580193432798429,3.22984818119157,0.301359851931067,0.0687084225527091,5.74225705662875e-12,0,0.629931725510482,0.319931253520383,0.0333486230745349,0.0708882175203781,"SLC35B1"
"SLC35B2",0.133631375047682,0.237455657296464,0.562763492641672,3.54676781126082,0.419918359292864,0.0734136408400986,0.000290271829691763,3.26410225989844e-11,0.506377728004704,0.438938140293797,0.0228459788951234,0.0292023094578363,"SLC35B2"
"SLC35B3",0.373340926828548,0.539108183962752,0.69251578427966,1.92791102903893,0,0.0291380368381574,1.92222737678183e-11,1.81805826743802e-11,0.97086196312444,0.0509502971279134,0.0141657451479399,0.263864922904419,"SLC35B3"
"SLC35B4",0.26990333522043,0.403557151459001,0.668810685784242,2.11687452684065,0.30472423177093,0.0278723215841764,0,0,0.667403446644893,0.294226900036718,0.0464108172662789,0.111327367993081,"SLC35B4"
"SLC35C1",0.130402017613859,0.225897824156881,0.577261060838275,3.92079943654713,0.391727989245232,1.14562920256956e-08,5.55655601250537e-08,1.7939947352045e-07,0.608271764333442,0.396639134175906,0.0206419952129496,0.0314002604152988,"SLC35C1"
"SLC35C2",0.217315245057616,0.368637106554675,0.589509957607549,5.27392399181797,0.145815904898858,0.091211083188039,2.89013245735283e-09,0,0.76297300902297,0.161834174067468,0.0199966833261359,0.103566114465877,"SLC35C2"
"SLC35D1",0.333905831935354,0.497533222820003,0.671122684115014,2.46772245119393,0.180526883905176,0.0899687313683493,0.0353931516780288,0,0.694111233048446,0.160094985311367,0.0351644647661408,0.184483044478136,"SLC35D1"
"SLC35D2",0.178944991492855,0.308893734698461,0.579309229653168,2.99116587426328,0.320735325806808,0.194186070701298,2.83681094137218e-09,6.68246870160321e-10,0.485078599986836,0.383196670182595,0.0292103583134904,0.047017752696899,"SLC35D2"
"SLC35E1",0.189122431372864,0.27435767683092,0.689328009908084,4.26876484515643,0.0573302709653722,0.0867373508708396,2.0980993484845e-09,4.35080780201135e-11,0.855932376022181,0.126478177071576,0.00862158019810906,0.0595449636099188,"SLC35E1"
"SLC35E2",0.281658256477526,0.546439823212997,0.515442404657499,4.74939618343086,0.406823507560106,0.0537030286824197,8.48456201830738e-08,0,0.539473378911854,0.432604048263628,0.12138408979152,0.159205262709289,"SLC35E2"
"SLC35E2B",0.232754518536504,0.46836877786361,0.496947127001456,5.55511901311097,0.37343761875087,0.151986213824433,2.87290952348715e-09,3.76555707538457e-08,0.474576126896217,0.426595114840935,0.0788486721649454,0.105983899568432,"SLC35E2B"
"SLC35E3",0.475211156309255,0.872140964077749,0.544878839410748,1.19463777978654,0.0833924800126716,0.0675398892071408,4.15412959041471e-09,1.79876332460648e-09,0.849067624827295,0.0840422603222386,0.0594461486146147,0.647890236516909,"SLC35E3"
"SLC35E4",0.45725350955921,1.00225066717416,0.456226695112545,-0.0253676674916931,0.181677607690736,0,0.049539155226432,2.34955366268146e-11,0.768783237059337,0.156621002037124,0.152691713271219,0.822220407614249,"SLC35E4"
"SLC35F2",0.318093627363003,0.405374889075268,0.784690013948894,0.983323646334309,0.0705213268299255,0,0.14520947732054,0.0461812926027065,0.738087903246828,0.0807296358235826,0.0117093845377265,0.133335051972738,"SLC35F2"
"SLC35F3",0.587967780879355,1.0966465244573,0.536150680977467,-1.38398924150632,0.49759550609994,0,2.70059893066541e-11,0,0.502404493873054,0.508724334394085,0.622789649484225,0.601428669511656,"SLC35F3"
"SLC35F5",0.484481324662799,0.75797278537674,0.639180369018122,1.47208380009862,0.125339320701074,0.0957108345171091,4.44654442769225e-08,3.79404334158964e-09,0.77894979652233,0.130664716219755,0.0676014653747516,0.449764410666779,"SLC35F5"
"SLC35F6",0.144533509503755,0.212337698392154,0.680677574440055,4.21472895944014,0.44242206343878,8.21359884727878e-10,2.79954827795762e-10,0.0144796304308209,0.543098305029084,0.474511529865496,0.0217614391600523,0.0240992782101257,"SLC35F6"
"SLC36A1",0.294098799667799,0.633022279917012,0.464594705428622,3.50805568441613,0.533780785995651,0.0361150697855457,0,3.46858943787369e-13,0.430104144218456,0.541745001134251,0.20750883417023,0.175529004177644,"SLC36A1"
"SLC36A4",0.364675117978281,0.54319720354164,0.671349402391256,1.67893456882581,0.164196373183378,0.0795783995144345,2.94034097676920e-09,2.43895082914727e-10,0.756225224117951,0.152654424588381,0.0412440946994913,0.228935396073228,"SLC36A4"
"SLC37A1",0.186405561916474,0.33621398906133,0.55442535998248,3.27039918478767,0.235384185159563,0.108970991231888,0.0149586255921523,2.41900000806956e-08,0.640686173826397,0.298211513123138,0.029017552453373,0.0682877197323828,"SLC37A1"
"SLC37A2",0.183125275687817,0.333101254030241,0.549758589834646,3.90782276264382,0.509616825512704,0.0352280395853426,1.07867139902494e-10,3.12398750999114e-11,0.455155134762847,0.524144149026368,0.05561036553187,0.0504870995169528,"SLC37A2"
"SLC37A3",0.409544397863797,0.671193796221904,0.610173097798415,2.47559102578855,0.390865538300078,0.013774257552418,9.34216371827428e-12,0,0.595360204138161,0.376640469085825,0.166207354980447,0.275081801715494,"SLC37A3"
"SLC37A4",0.193452114612486,0.311208507801163,0.62161576487519,2.46857713415052,0.258365052024144,0.146887017938872,2.93213802542782e-10,4.92954540367599e-09,0.594747924814225,0.29633993176264,0.02449323320023,0.0581592566432529,"SLC37A4"
"SLC38A1",0.404266114002919,0.686106006087917,0.589218153486208,5.42905732721118,0.220440951843589,0.0842410020404972,1.10018756133761e-08,4.31393853332225e-11,0.695318035070899,0.229348304829545,0.0987772528025305,0.331909395943111,"SLC38A1"
"SLC38A10",0.206494988647561,0.261211539694081,0.790527818523632,6.11063770828538,0.00775078802698272,0,0,6.68450061178908e-12,0.992249211966333,0.01827361037937,0.00127544846616171,0.0685218406126085,"SLC38A10"
"SLC38A2",0.574043048922523,0.804408281680699,0.71362150539169,4.32012163616457,0,0.082749169427511,8.120331846681e-11,2.70057032060392e-11,0.91725083046428,0,0,0.618430366250838,"SLC38A2"
"SLC38A5",0.515566543854054,0.893969924679165,0.576715759245575,4.8243190207225,0.321921399999649,0.162815571695536,3.82008475020866e-11,3.00158658659746e-09,0.515263025265027,0.365573326490232,0.243390060985698,0.422386250766634,"SLC38A5"
"SLC38A6",0.362281052118446,0.496809740549519,0.729214873520252,0.675294242868037,0,0.0207090493330381,1.63067364115841e-11,0,0.979290950650655,0,0,0.274036375090276,"SLC38A6"
"SLC38A7",0.182589089176036,0.283995811055931,0.642928811157982,2.69131980481566,0.271950197973378,0.0065445865249399,2.00052053023363e-09,9.86513524497749e-12,0.721505213491296,0.30841768430043,0.024692926066918,0.0553703365923807,"SLC38A7"
"SLC38A9",0.344602642830398,0.414794424470263,0.830779351170142,1.4763965175585,0,0.0451809806610346,1.03886332556204e-08,0,0.954819008950332,0,0,0.181503255268705,"SLC38A9"
"SLC39A1",0.131135758422685,0.328158099703306,0.399611524266041,5.11703403144295,0.659941048364921,0.0709127124689974,0,0,0.269146239166081,0.707820172595752,0.0704226911673448,0.0290696571632875,"SLC39A1"
"SLC39A10",0.482959657885,0.664626601844656,0.726663146712088,2.10336371581018,7.06531045829854e-07,0.0656544546456277,1.07348149759211e-11,0,0.934344838812592,0,0,0.433708880206935,"SLC39A10"
"SLC39A11",0.227277811108165,0.374418760919549,0.607015018558324,2.43185753668357,0.407935238783158,0.00399927350309118,1.97145583841919e-09,5.86240233202766e-08,0.588065427118271,0.394720391495316,0.0547880055974595,0.084014059808654,"SLC39A11"
"SLC39A13",0.166775697612412,0.297090469180919,0.561363338488153,4.03134241791549,0.43420032438731,0.0814964990798865,0,0.000696846484921541,0.483606330047882,0.472170463514811,0.0377286531305897,0.0421760762964475,"SLC39A13"
"SLC39A14",0.34522181045322,0.626958858178026,0.550629129727031,0.721123655907057,0.35808558584978,0.0450798717472981,1.35848187812506e-11,0,0.596834542389338,0.362296207023025,0.135055921147672,0.237721708122647,"SLC39A14"
"SLC39A3",0.378762599617146,0.647135001603542,0.585291475006925,3.91490133056014,0.233065069115003,0.148392254713596,2.39696327382048e-09,0,0.618542673774437,0.263658857680917,0.0940168852090317,0.262568461613687,"SLC39A3"
"SLC39A4",0.45183841534856,0.723917976532659,0.624156921082033,2.09744581554021,0.205676141092688,0.0915434999884619,0,5.94338758298671e-11,0.702780358859416,0.226223330338945,0.107642707238657,0.368182253331848,"SLC39A4"
"SLC39A6",0.426176211108324,0.757676152821515,0.562478058100791,2.74804880791103,0.110811941179363,0.183179692042188,7.07069079311658e-12,0,0.706008366771378,0.14189278719024,0.066599547156217,0.402765728380479,"SLC39A6"
"SLC39A7",0.183204707165419,0.264584645588738,0.692423805462193,4.63022338537816,0.13380902225083,0.0136399410664267,0,1.54301280313621e-10,0.852551036528442,0.135772745304207,0.00916771734087368,0.0583547984654676,"SLC39A7"
"SLC39A8",0.376196651817297,0.558973571453135,0.673013306942791,2.30076253585554,0.279304376073607,0.00590987173476912,4.80929404937061e-11,1.31782562134873e-10,0.714785752011748,0.286451773466017,0.0874759304796092,0.217901583582062,"SLC39A8"
"SLC39A9",0.169812209369762,0.278664148519324,0.609379463673584,4.17994079764414,0.160328778881733,0.100634418521028,6.39940050789088e-11,0,0.739036802533245,0.170478070033283,0.011869231210234,0.0577539831299843,"SLC39A9"
"SLC3A1",0.501345792688385,0.891566078431431,0.562320398697114,-0.993634853064614,0.119561372380944,0.0105760033235827,4.42139234298012e-09,1.41154179298405e-10,0.869862619732927,0.322010895918588,0.253655953362976,0.534068799364356,"SLC3A1"
"SLC3A2",0.266263517752755,0.420709466153227,0.632891672695995,4.78834454349522,0.133671001006947,0.0598769786215759,2.76957723091592e-11,9.06383140238361e-10,0.806452019437399,0.141670888776857,0.023399318929696,0.141767421617487,"SLC3A2"
"SLC40A1",0.465512374429258,0.729695210006376,0.637954543274568,4.42117007035604,0.273980849133129,0.00115876125272018,0,7.51841562863652e-10,0.724860388862309,0.260557189154333,0.138083053503855,0.391869905967417,"SLC40A1"
"SLC41A1",0.187393098405435,0.388348139460179,0.482538937011311,2.9901439901179,0.478968445190547,0.0448909092868813,0,0.00930899690233909,0.466831648620233,0.528246351545073,0.0755509033500778,0.0674711982301759,"SLC41A1"
"SLC41A3",0.138320216445338,0.265962703945799,0.520073733622164,3.27305246388507,0.522579752634752,3.53672398409925e-12,0,1.95047090933506e-12,0.477420247359761,0.537683476784619,0.0389865800536447,0.0335218412331446,"SLC41A3"
"SLC43A1",0.204112158403722,0.453876840947693,0.449708246795622,2.70643399508142,0.558016047049478,0.136036173723997,0.0105267398426261,5.44611538253572e-12,0.295421039378453,0.634381445745333,0.111758339556253,0.0644106519957439,"SLC43A1"
"SLC43A2",0.307088937385528,0.370219893595919,0.829477136959865,7.22147108645603,8.93473090500697e-16,1.16308962907892e-18,0,0,0.999999999999999,0,0,0.142225761507832,"SLC43A2"
"SLC43A3",0.179345166777238,0.26155666890161,0.685683785201833,3.90646321500803,0.212525692711972,2.45614565417642e-09,9.64962463029506e-13,0,0.787474304830918,0.220274209442396,0.015560500260314,0.0550809983504585,"SLC43A3"
"SLC44A1",0.326522341855069,0.487230267089663,0.670160217684054,3.01607810802648,0.233084762252904,0.0239787426573643,0,0,0.742936495089731,0.213265930791448,0.0492280263624773,0.181601277595205,"SLC44A1"
"SLC44A2",0.167854879005319,0.264522684252277,0.634557597507347,7.96738165719318,0.432988025866048,0,8.53735209073602e-11,0,0.567011974048578,0.442956534318377,0.0322833085391026,0.0405981279855448,"SLC44A2"
"SLC45A1",0.49982153639552,0.739196496741662,0.676168702907423,-1.18327470461437,0.142217483553193,0,5.52216519331051e-11,0,0.857782516391585,0.146004612913162,0.0825101464979114,0.482609988076091,"SLC45A1"
"SLC45A3",0.471940419610042,0.847555138049456,0.556825625169538,1.6782889724329,0.516108339306757,0,0,1.02847175567989e-18,0.483891660693243,0.549167278855477,0.405890081680124,0.333210912330375,"SLC45A3"
"SLC45A4",0.174082413138355,0.401988519039524,0.433053196529823,5.96220874645881,0.64587761576939,2.16132915610779e-13,0.00339890136194858,0,0.350723482868445,0.66178516105804,0.107836078530668,0.0551111812088271,"SLC45A4"
"SLC46A1",0.124322127501067,0.221043583642497,0.562432645419552,2.58344737661784,0.25648369310165,0,0,0,0.74351630689835,0.25245066763059,0.0126358465634002,0.0374168892126452,"SLC46A1"
"SLC46A2",0.265551606980081,0.458190886530765,0.57956544921862,2.50000171753364,0.452704595036773,1.08050924708459e-13,0.00451145258798511,3.33792127908101e-13,0.5427839523748,0.441261885321173,0.0913341143263579,0.115649804667417,"SLC46A2"
"SLC46A3",0.173980499278563,0.324747459034535,0.535740910170021,3.62948851501414,0.350273454293262,0.0568759622381489,1.6821241767978e-09,0,0.592850581786465,0.37748991127675,0.0370050664269567,0.0610242194466653,"SLC46A3"
"SLC47A1",0.587420518646155,1.14508297100113,0.512993847190463,-1.49654529802388,0.498111324794576,0,0,5.94861214809239e-15,0.501888675205418,0.497134819800899,0.652019068287124,0.659534744314969,"SLC47A1"
"SLC48A1",0.377036127214941,0.628695045355778,0.599712261135408,4.16219374861593,0.255760268420881,0.115832184420817,7.06561425738751e-11,0,0.628407547087645,0.276652650449506,0.0965024489186907,0.25231925498291,"SLC48A1"
"SLC4A1",0.508307475277789,1.21501526187296,0.418354806913476,7.47166061679325,0.50854961183342,0.212495089120229,0,0,0.278955299046352,0.636277741694964,0.731987828224785,0.41843403986518,"SLC4A1"
"SLC4A10",0.665810902160692,1.6375501611268,0.40658962269745,0.600258245286938,0.574957566409432,0.138400550235162,0.00581221418305955,9.96225257510476e-11,0.280829669072723,0.669143934031945,1.51041256481368,0.746818634627445,"SLC4A10"
"SLC4A1AP",0.242647929035317,0.361557589914344,0.671118338555146,3.54686150274545,1.14083455051939e-09,0.0391708832091439,1.46397022859605e-10,1.70092294642934e-09,0.960829113802702,0,0,0.132243813596119,"SLC4A1AP"
"SLC4A2",0.133932562079272,0.203845747608686,0.657028972399153,4.83884571834838,0.326928312619993,0,4.18999766515704e-09,0.0147633472258668,0.658308335964143,0.362489773890601,0.0150838043977894,0.0265278643560488,"SLC4A2"
"SLC4A3",0.546508625580436,0.712512191763941,0.767016525327748,-0.576205658266934,0.109950665379308,0,7.8309101228684e-09,0.00868530741632812,0.881364019373454,0.144675556774196,0.0734441955538414,0.434203379416065,"SLC4A3"
"SLC4A4",0.620725695122964,1.16906613942221,0.530958578126083,-1.66023747708112,0.533253547134948,0,7.10808338694664e-12,0.00147276626770239,0.465273686590242,0.547693264878389,0.754291115987783,0.622923402352638,"SLC4A4"
"SLC4A5",0.263170976743819,0.425476368095344,0.618532535477612,1.57815887265941,0.30314878974692,8.80157353787746e-10,3.98794079596734e-11,0.00350419031009111,0.693347019022952,0.327466404608901,0.059825250179282,0.122866010167661,"SLC4A5"
"SLC4A7",0.688666282642763,0.988910683738215,0.696388757819373,1.87865698632756,0.0865782666883805,0.0638176911476504,3.0237372887148e-11,2.63399911222391e-10,0.849604041870332,0.0771995309063185,0.0706396865808298,0.844387720341512,"SLC4A7"
"SLC4A8",0.380635252646088,0.481651033471474,0.790271848692362,0.802838915210627,0.196461382984225,2.04430004072197e-09,0.115401229412586,1.38321719925399e-09,0.688137384175672,0.157637294445678,0.0340499284909239,0.181951802639127,"SLC4A8"
